study,rate,variant,method,h,n,rmse,mse,mae,crps,crps_gauss,cov50,cov80,cov95,w95
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm|raw,24,90,1.275,1.6257,1.0145,0.74283,0.74283,0.63333,0.92222,1,6.9512
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm_default|raw,1,90,0.77693,0.60362,0.58329,0.51314,0.51314,0.87778,0.95556,1,6.2707
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm_default|raw,2,89,0.72545,0.52628,0.56134,0.49966,0.49966,0.91011,0.98876,1,6.3239
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm_default|raw,3,89,0.75986,0.57739,0.58416,0.51353,0.51353,0.8764,0.97753,1,6.3995
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm_default|raw,4,90,0.84164,0.70836,0.67063,0.54562,0.54562,0.83333,0.97778,1,6.4676
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm_default|raw,5,88,0.93568,0.8755,0.72832,0.58063,0.58063,0.80682,0.95455,1,6.5259
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm_default|raw,6,90,1.0025,1.0051,0.75894,0.60469,0.60469,0.83333,0.93333,0.98889,6.5777
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm_default|raw,7,91,1.0696,1.1441,0.80856,0.63521,0.63521,0.78022,0.92308,0.98901,6.6238
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm_default|raw,8,90,1.1145,1.242,0.85392,0.65698,0.65698,0.76667,0.92222,0.98889,6.6634
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm_default|raw,9,90,1.0948,1.1986,0.86684,0.6518,0.6518,0.76667,0.92222,0.98889,6.7002
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm_default|raw,10,89,1.0949,1.1989,0.88112,0.65536,0.65536,0.75281,0.93258,1,6.7329
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm_default|raw,11,90,1.1091,1.2302,0.88173,0.66144,0.66144,0.78889,0.92222,1,6.7622
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm_default|raw,12,90,1.1583,1.3417,0.91058,0.6817,0.6817,0.73333,0.92222,0.98889,6.7882
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm_default|raw,13,91,1.0856,1.1786,0.86623,0.65378,0.65378,0.75824,0.94505,1,6.8123
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm_default|raw,14,90,1.129,1.2746,0.89733,0.67321,0.67321,0.73333,0.94444,1,6.8324
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm_default|raw,15,91,1.1193,1.2528,0.88364,0.66812,0.66812,0.74725,0.93407,1,6.8516
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm_default|raw,16,91,1.1599,1.3453,0.88248,0.68359,0.68359,0.75824,0.9011,1,6.8682
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm_default|raw,17,90,1.1072,1.2258,0.8453,0.66038,0.66038,0.74444,0.95556,1,6.883
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm_default|raw,18,90,1.1129,1.2386,0.86599,0.66578,0.66578,0.74444,0.94444,1,6.8963
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm_default|raw,19,90,1.1505,1.3236,0.93446,0.68767,0.68767,0.71111,0.97778,1,6.9081
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm_default|raw,20,91,1.2114,1.4676,0.98327,0.71405,0.71405,0.68132,0.94505,1,6.9188
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm_default|raw,21,90,1.1351,1.2885,0.94184,0.68398,0.68398,0.71111,0.98889,1,6.9283
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm_default|raw,22,89,1.2678,1.6072,1.027,0.74262,0.74262,0.64045,0.93258,1,6.9368
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm_default|raw,23,88,1.2262,1.5036,1.0026,0.72415,0.72415,0.61364,0.96591,1,6.9444
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm_default|raw,24,90,1.275,1.6257,1.0145,0.74283,0.74283,0.63333,0.92222,1,6.9512
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm|raw,1,90,0.7825,0.61231,0.55225,0.51522,0.51522,0.86667,0.98889,1,6.3219
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm|raw,2,89,0.7342,0.53905,0.55748,0.5048,0.5048,0.8764,0.98876,1,6.3714
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm|raw,3,89,0.78934,0.62306,0.6091,0.52728,0.52728,0.83146,1,1,6.4568
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm|raw,4,90,0.86861,0.75448,0.69794,0.55967,0.55967,0.78889,1,1,6.5313
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm|raw,5,88,0.98572,0.97165,0.77896,0.60469,0.60469,0.77273,0.97727,1,6.5944
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm|raw,6,90,1.0469,1.096,0.78914,0.6261,0.6261,0.8,0.93333,1,6.6497
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm|raw,7,91,1.1044,1.2196,0.86105,0.65588,0.65588,0.74725,0.93407,1,6.6984
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm|raw,8,90,1.1689,1.3664,0.9211,0.68696,0.68696,0.71111,0.91111,1,6.7398
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm|raw,9,90,1.1475,1.3167,0.93158,0.68082,0.68082,0.73333,0.93333,1,6.7777
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm|raw,10,89,1.1591,1.3436,0.9435,0.6887,0.6887,0.68539,0.93258,1,6.8111
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm|raw,11,90,1.1546,1.333,0.93026,0.68595,0.68595,0.72222,0.94444,1,6.8405
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm|raw,12,90,1.194,1.4257,0.94952,0.70095,0.70095,0.74444,0.93333,0.98889,6.8665
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm|raw,13,91,1.1233,1.2618,0.89199,0.67255,0.67255,0.72527,0.94505,1,6.8902
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm|raw,14,90,1.1625,1.3513,0.91762,0.6889,0.6889,0.72222,0.93333,1,6.9097
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm|raw,15,91,1.1431,1.3067,0.90969,0.68167,0.68167,0.73626,0.93407,1,6.9282
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm|raw,16,91,1.1763,1.3838,0.92202,0.69492,0.69492,0.72527,0.92308,1,6.9439
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm|raw,17,90,1.132,1.2815,0.90401,0.67537,0.67537,0.74444,0.95556,1,6.9579
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm|raw,18,90,1.1395,1.2985,0.91171,0.68087,0.68087,0.73333,0.94444,1,6.9702
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm|raw,19,90,1.1739,1.378,0.96029,0.70083,0.70083,0.67778,0.96667,1,6.9811
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm|raw,20,91,1.2339,1.5225,0.9972,0.727,0.727,0.63736,0.94505,1,6.9907
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm|raw,21,90,1.1493,1.3208,0.96022,0.69265,0.69265,0.66667,0.98889,1,6.9992
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm|raw,22,89,1.2876,1.6579,1.0477,0.75467,0.75467,0.59551,0.93258,1,7.0068
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm|raw,23,88,1.2477,1.5567,1.0325,0.73757,0.73757,0.59091,0.96591,1,7.0134
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm|raw,24,90,1.294,1.6745,1.0306,0.75468,0.75468,0.6,0.93333,1,7.0193
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm_default|raw,1,90,0.7825,0.61231,0.55225,0.51522,0.51522,0.86667,0.98889,1,6.3219
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm_default|raw,2,89,0.7342,0.53905,0.55748,0.5048,0.5048,0.8764,0.98876,1,6.3714
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm_default|raw,3,89,0.78934,0.62306,0.6091,0.52728,0.52728,0.83146,1,1,6.4568
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm_default|raw,4,90,0.86861,0.75448,0.69794,0.55967,0.55967,0.78889,1,1,6.5313
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm_default|raw,5,88,0.98572,0.97165,0.77896,0.60469,0.60469,0.77273,0.97727,1,6.5944
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm_default|raw,6,90,1.0469,1.096,0.78914,0.6261,0.6261,0.8,0.93333,1,6.6497
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm_default|raw,7,91,1.1044,1.2196,0.86105,0.65588,0.65588,0.74725,0.93407,1,6.6984
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm_default|raw,8,90,1.1689,1.3664,0.9211,0.68696,0.68696,0.71111,0.91111,1,6.7398
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm_default|raw,9,90,1.1475,1.3167,0.93158,0.68082,0.68082,0.73333,0.93333,1,6.7777
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm_default|raw,10,89,1.1591,1.3436,0.9435,0.6887,0.6887,0.68539,0.93258,1,6.8111
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm_default|raw,11,90,1.1546,1.333,0.93026,0.68595,0.68595,0.72222,0.94444,1,6.8405
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm_default|raw,12,90,1.194,1.4257,0.94952,0.70095,0.70095,0.74444,0.93333,0.98889,6.8665
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm_default|raw,13,91,1.1233,1.2618,0.89199,0.67255,0.67255,0.72527,0.94505,1,6.8902
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm_default|raw,14,90,1.1625,1.3513,0.91762,0.6889,0.6889,0.72222,0.93333,1,6.9097
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm_default|raw,15,91,1.1431,1.3067,0.90969,0.68167,0.68167,0.73626,0.93407,1,6.9282
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm_default|raw,16,91,1.1763,1.3838,0.92202,0.69492,0.69492,0.72527,0.92308,1,6.9439
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm_default|raw,17,90,1.132,1.2815,0.90401,0.67537,0.67537,0.74444,0.95556,1,6.9579
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm_default|raw,18,90,1.1395,1.2985,0.91171,0.68087,0.68087,0.73333,0.94444,1,6.9702
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm_default|raw,19,90,1.1739,1.378,0.96029,0.70083,0.70083,0.67778,0.96667,1,6.9811
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm_default|raw,20,91,1.2339,1.5225,0.9972,0.727,0.727,0.63736,0.94505,1,6.9907
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm_default|raw,21,90,1.1493,1.3208,0.96022,0.69265,0.69265,0.66667,0.98889,1,6.9992
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm_default|raw,22,89,1.2876,1.6579,1.0477,0.75467,0.75467,0.59551,0.93258,1,7.0068
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm_default|raw,23,88,1.2477,1.5567,1.0325,0.73757,0.73757,0.59091,0.96591,1,7.0134
aotizhongxin,0.05,spikes_r0.05_k6_s2,pmm_default|raw,24,90,1.294,1.6745,1.0306,0.75468,0.75468,0.6,0.93333,1,7.0193
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw+gate,1,90,0.38323,0.14687,0.2539,0.19708,0.24681,0.45556,0.72222,0.94444,1.5041
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw+gate,2,89,0.57945,0.33577,0.3873,0.31262,0.32928,0.40449,0.7191,0.93258,2.0067
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw+gate,3,89,0.69322,0.48055,0.49003,0.37946,0.38731,0.38202,0.66292,0.91011,2.3503
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw+gate,4,90,0.82482,0.68034,0.60406,0.45834,0.45468,0.36667,0.62222,0.88889,2.6071
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw+gate,5,88,0.92911,0.86325,0.7142,0.52508,0.51135,0.25,0.59091,0.89773,2.8196
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw+gate,6,90,1.014,1.0283,0.77278,0.56879,0.55544,0.24444,0.54444,0.87778,2.988
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw+gate,7,91,1.0228,1.0461,0.81027,0.59084,0.57378,0.26374,0.53846,0.87912,3.1334
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw+gate,8,90,1.0691,1.143,0.85183,0.61503,0.59665,0.25556,0.56667,0.91111,3.2603
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw+gate,9,90,1.0669,1.1382,0.85698,0.6122,0.59751,0.27778,0.58889,0.93333,3.3664
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw+gate,10,89,1.0783,1.1628,0.8742,0.61775,0.60451,0.25843,0.61798,0.92135,3.4668
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw+gate,11,90,1.0641,1.1322,0.82671,0.59637,0.59157,0.35556,0.65556,0.94444,3.54
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw+gate,12,90,1.0796,1.1656,0.83955,0.59274,0.5937,0.36667,0.67778,0.94444,3.6102
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw+gate,13,91,0.99575,0.99151,0.78767,0.54878,0.55522,0.37363,0.73626,0.94505,3.6673
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw+gate,14,90,1.0254,1.0515,0.81223,0.56769,0.57251,0.36667,0.77778,0.94444,3.7297
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw+gate,15,91,1.001,1.002,0.80394,0.55554,0.56116,0.35165,0.78022,0.94505,3.7732
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw+gate,16,91,1.0434,1.0887,0.82522,0.57571,0.58186,0.35165,0.76923,0.92308,3.8182
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw+gate,17,90,1.0053,1.0107,0.78498,0.55151,0.55961,0.37778,0.81111,0.92222,3.8645
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw+gate,18,90,1.018,1.0364,0.81289,0.56889,0.57429,0.41111,0.78889,0.93333,3.9016
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw+gate,19,90,1.0538,1.1106,0.83943,0.59497,0.5962,0.44444,0.71111,0.95556,3.9236
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw+gate,20,91,1.0963,1.2018,0.89545,0.63033,0.62664,0.38462,0.7033,0.95604,3.957
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw+gate,21,90,1.041,1.0837,0.87342,0.60431,0.59947,0.37778,0.71111,0.97778,3.9859
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw+gate,22,89,1.1759,1.3828,0.98012,0.68533,0.67443,0.34831,0.66292,0.92135,4.0193
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw+gate,23,88,1.167,1.3619,0.98485,0.68231,0.67182,0.34091,0.67045,0.95455,4.0407
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw+gate,24,90,1.2167,1.4802,1.0097,0.70763,0.69633,0.32222,0.63333,0.92222,4.0589
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw,1,90,0.38368,0.14721,0.25442,0.19728,0.24696,0.45556,0.72222,0.94444,1.5017
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw,2,89,0.58002,0.33642,0.38778,0.31294,0.32953,0.40449,0.7191,0.93258,2.0056
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw,3,89,0.6934,0.4808,0.49043,0.37956,0.38738,0.38202,0.66292,0.91011,2.3497
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw,4,90,0.82472,0.68017,0.6037,0.45826,0.4546,0.36667,0.62222,0.88889,2.6069
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw,5,88,0.92919,0.86339,0.71452,0.52513,0.51139,0.25,0.59091,0.89773,2.8195
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw,6,90,1.0141,1.0284,0.77306,0.56886,0.55549,0.24444,0.54444,0.87778,2.9878
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw,7,91,1.0228,1.0461,0.81004,0.59083,0.57377,0.26374,0.53846,0.87912,3.1333
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw,8,90,1.0689,1.1426,0.85162,0.61488,0.59651,0.25556,0.56667,0.91111,3.2603
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw,9,90,1.0667,1.1379,0.85679,0.6121,0.59742,0.27778,0.58889,0.93333,3.3663
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw,10,89,1.0782,1.1625,0.87403,0.61765,0.60443,0.25843,0.61798,0.92135,3.4667
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw,11,90,1.064,1.1321,0.82655,0.59631,0.59152,0.35556,0.65556,0.94444,3.5399
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw,12,90,1.0796,1.1655,0.8394,0.59269,0.59366,0.36667,0.67778,0.94444,3.6102
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw,13,91,0.99562,0.99126,0.78754,0.5487,0.55514,0.37363,0.73626,0.94505,3.6673
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw,14,90,1.0253,1.0513,0.81211,0.56761,0.57243,0.36667,0.77778,0.94444,3.7297
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw,15,91,1.0009,1.0019,0.80383,0.55548,0.56112,0.35165,0.78022,0.94505,3.7731
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw,16,91,1.0433,1.0884,0.82512,0.57563,0.58179,0.35165,0.76923,0.92308,3.8182
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw,17,90,1.0053,1.0105,0.78488,0.55146,0.55956,0.37778,0.81111,0.92222,3.8645
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw,18,90,1.018,1.0363,0.81279,0.56886,0.57426,0.41111,0.78889,0.93333,3.9016
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw,19,90,1.0538,1.1105,0.83934,0.59493,0.59617,0.44444,0.71111,0.95556,3.9236
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw,20,91,1.0962,1.2017,0.89537,0.63029,0.6266,0.38462,0.7033,0.95604,3.957
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw,21,90,1.041,1.0836,0.87334,0.60429,0.59946,0.37778,0.71111,0.97778,3.9859
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw,22,89,1.1759,1.3828,0.98004,0.68532,0.67442,0.34831,0.66292,0.92135,4.0193
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw,23,88,1.167,1.3619,0.98477,0.68231,0.67182,0.34091,0.67045,0.95455,4.0407
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|raw,24,90,1.2166,1.4802,1.0096,0.70762,0.69632,0.32222,0.63333,0.92222,4.0589
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust+gate,1,90,0.3846,0.14792,0.2549,0.19762,0.2423,0.46667,0.74444,0.92222,1.4654
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust+gate,2,89,0.58448,0.34161,0.39256,0.31442,0.32792,0.40449,0.69663,0.93258,1.9561
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust+gate,3,89,0.69896,0.48854,0.49559,0.38162,0.38712,0.38202,0.66292,0.91011,2.2927
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust+gate,4,90,0.83114,0.69079,0.60886,0.46103,0.45602,0.35556,0.62222,0.87778,2.5435
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust+gate,5,88,0.93604,0.87616,0.72036,0.52855,0.51437,0.25,0.57955,0.875,2.7517
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust+gate,6,90,1.0201,1.0406,0.77835,0.57198,0.55858,0.23333,0.54444,0.87778,2.9156
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust+gate,7,91,1.0278,1.0563,0.81488,0.59397,0.57718,0.26374,0.52747,0.86813,3.058
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust+gate,8,90,1.0736,1.1526,0.85681,0.61778,0.59973,0.26667,0.56667,0.87778,3.1834
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust+gate,9,90,1.0722,1.1497,0.86125,0.61522,0.60075,0.26667,0.57778,0.9,3.2878
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust+gate,10,89,1.0837,1.1744,0.87854,0.62093,0.6078,0.25843,0.60674,0.92135,3.3871
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust+gate,11,90,1.0687,1.142,0.83002,0.59917,0.5937,0.33333,0.65556,0.93333,3.4623
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust+gate,12,90,1.0825,1.1719,0.84114,0.59515,0.59497,0.35556,0.67778,0.94444,3.5339
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust+gate,13,91,0.99835,0.9967,0.7901,0.55089,0.5557,0.37363,0.73626,0.93407,3.5916
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust+gate,14,90,1.0278,1.0564,0.81533,0.57028,0.57325,0.33333,0.76667,0.93333,3.6544
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust+gate,15,91,1.0028,1.0057,0.8057,0.55781,0.56153,0.36264,0.76923,0.94505,3.6997
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust+gate,16,91,1.0453,1.0927,0.82754,0.57827,0.5825,0.36264,0.76923,0.92308,3.7448
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust+gate,17,90,1.0073,1.0147,0.78723,0.55412,0.55998,0.36667,0.81111,0.92222,3.7929
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust+gate,18,90,1.0205,1.0413,0.81593,0.57176,0.57524,0.4,0.76667,0.93333,3.8318
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust+gate,19,90,1.0553,1.1138,0.84004,0.59708,0.59675,0.44444,0.72222,0.95556,3.8543
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust+gate,20,91,1.0965,1.2023,0.89551,0.63172,0.62706,0.38462,0.68132,0.94505,3.8891
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust+gate,21,90,1.0431,1.0881,0.87486,0.60631,0.60038,0.37778,0.7,0.96667,3.9197
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust+gate,22,89,1.1764,1.384,0.98087,0.68687,0.67549,0.33708,0.65169,0.91011,3.954
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust+gate,23,88,1.1691,1.3669,0.98787,0.68452,0.67369,0.32955,0.65909,0.94318,3.9755
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust+gate,24,90,1.2182,1.4839,1.0127,0.70983,0.69828,0.3,0.62222,0.91111,3.9954
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust,1,90,0.38512,0.14832,0.2558,0.19773,0.24255,0.46667,0.74444,0.92222,1.4553
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust,2,89,0.58505,0.34229,0.39277,0.31455,0.32815,0.40449,0.69663,0.93258,1.9438
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust,3,89,0.69913,0.48879,0.49566,0.38145,0.38709,0.38202,0.66292,0.91011,2.28
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust,4,90,0.83098,0.69053,0.60789,0.46061,0.45576,0.35556,0.62222,0.87778,2.5312
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust,5,88,0.93602,0.87614,0.72001,0.52822,0.51417,0.25,0.57955,0.875,2.7399
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust,6,90,1.02,1.0405,0.77793,0.57165,0.55836,0.23333,0.54444,0.87778,2.9048
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust,7,91,1.0276,1.056,0.81391,0.59353,0.57686,0.26374,0.52747,0.86813,3.048
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust,8,90,1.0732,1.1518,0.85583,0.61718,0.59925,0.26667,0.56667,0.87778,3.1741
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust,9,90,1.072,1.1491,0.86027,0.61467,0.60034,0.27778,0.57778,0.9,3.2791
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust,10,89,1.0834,1.1737,0.87757,0.62036,0.60737,0.25843,0.60674,0.92135,3.379
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust,11,90,1.0684,1.1414,0.82907,0.59865,0.59328,0.33333,0.65556,0.93333,3.4548
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust,12,90,1.0822,1.1711,0.8402,0.59465,0.59454,0.35556,0.67778,0.94444,3.5269
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust,13,91,0.99794,0.99589,0.78919,0.55036,0.55525,0.37363,0.73626,0.93407,3.5853
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust,14,90,1.0274,1.0555,0.81443,0.56976,0.5728,0.33333,0.76667,0.93333,3.6484
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust,15,91,1.0025,1.0049,0.80483,0.55732,0.56112,0.36264,0.76923,0.94505,3.6941
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust,16,91,1.0449,1.0918,0.82669,0.57778,0.58205,0.36264,0.76923,0.92308,3.7397
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmc_pair_K3|robust,17,90,1.0069,1.0138,0.78639,0.55365,0.55955,0.36667,0.81111,0.92222,3.788
