setting,subject,K,rule,mask,r,M,model,fit,mechanism,start_from,subset,n,rmse,mae,crps,cov90,width90,impute_s
controlled,105,2,any,state-markov,3,536,hmc_in,oracle,state,,all,536,0.916975,0.74394,0.524641,0.966418,3.39228,0.562617
controlled,105,2,any,state-markov,3,536,hmc_in,oracle,state,,rest,40,1.04935,0.892121,0.615759,0.925,3.57859,0.562617
controlled,105,2,any,state-markov,3,536,hmc_in,oracle,state,,locomotion,264,0.81126,0.565562,0.448084,0.943182,3.36536,0.562617
controlled,105,2,any,state-markov,3,536,hmc_in,oracle,state,,vigorous,182,1.05844,0.988398,0.631864,1,3.32774,0.562617
controlled,105,2,any,state-markov,3,536,hmc_in,oracle,state,,transient,50,0.761601,0.677404,0.465678,1,3.6203,0.562617
controlled,105,2,any,state-markov,3,536,hmc_in,oracle,state-markov,,all,536,0.908808,0.739228,0.520489,0.972015,3.40458,0.595108
controlled,105,2,any,state-markov,3,536,hmc_in,oracle,state-markov,,rest,40,1.04985,0.892771,0.615091,0.925,3.57677,0.595108
controlled,105,2,any,state-markov,3,536,hmc_in,oracle,state-markov,,locomotion,264,0.792571,0.556188,0.441197,0.954545,3.386,0.595108
controlled,105,2,any,state-markov,3,536,hmc_in,oracle,state-markov,,vigorous,182,1.05656,0.986586,0.627161,1,3.33099,0.595108
controlled,105,2,any,state-markov,3,536,hmc_in,oracle,state-markov,,transient,50,0.769491,0.682467,0.475183,1,3.63279,0.595108
controlled,105,2,any,state-markov,3,536,hmc_in,unsupervised,ignorable,start,all,536,1.03412,0.834928,0.594499,0.820896,3.23168,0.55842
controlled,105,2,any,state-markov,3,536,hmc_in,unsupervised,ignorable,start,rest,40,0.988931,0.788894,0.547941,0.925,2.85911,0.55842
controlled,105,2,any,state-markov,3,536,hmc_in,unsupervised,ignorable,start,locomotion,264,0.576467,0.464048,0.359863,0.996212,3.32425,0.55842
controlled,105,2,any,state-markov,3,536,hmc_in,unsupervised,ignorable,start,vigorous,182,1.51486,1.45352,0.990952,0.510989,3.25437,0.55842
controlled,105,2,any,state-markov,3,536,hmc_in,unsupervised,ignorable,start,transient,50,0.757507,0.57833,0.427537,0.94,2.95838,0.55842
controlled,105,2,any,state-markov,3,536,hmc_in,unsupervised,state,start,all,536,1.05977,0.858049,0.604915,0.815299,3.18683,0.57413
controlled,105,2,any,state-markov,3,536,hmc_in,unsupervised,state,start,rest,40,0.937157,0.740143,0.519542,0.925,2.84401,0.57413
controlled,105,2,any,state-markov,3,536,hmc_in,unsupervised,state,start,locomotion,264,0.670579,0.516612,0.384991,0.984848,3.25149,0.57413
controlled,105,2,any,state-markov,3,536,hmc_in,unsupervised,state,start,vigorous,182,1.50797,1.44685,0.983448,0.510989,3.23491,0.57413
controlled,105,2,any,state-markov,3,536,hmc_in,unsupervised,state,start,transient,50,0.82807,0.611924,0.456551,0.94,2.9447,0.57413
controlled,105,2,any,state-markov,3,536,hmc_in,unsupervised,state-markov,start,all,536,1.05589,0.85211,0.601491,0.813433,3.17697,0.519436
controlled,105,2,any,state-markov,3,536,hmc_in,unsupervised,state-markov,start,rest,40,0.925771,0.716987,0.511846,0.925,2.78238,0.519436
controlled,105,2,any,state-markov,3,536,hmc_in,unsupervised,state-markov,start,locomotion,264,0.672771,0.514675,0.391886,0.981061,3.24285,0.519436
controlled,105,2,any,state-markov,3,536,hmc_in,unsupervised,state-markov,start,vigorous,182,1.50622,1.44294,0.973893,0.510989,3.22981,0.519436
controlled,105,2,any,state-markov,3,536,hmc_in,unsupervised,state-markov,start,transient,50,0.786247,0.591237,0.424379,0.94,2.95243,0.519436
controlled,105,2,any,state-markov,3,536,hmc_in,unsupervised,state,ignorable fit,all,536,1.06454,0.863028,0.612069,0.815299,3.2004,0.54417
controlled,105,2,any,state-markov,3,536,hmc_in,unsupervised,state,ignorable fit,rest,40,0.940931,0.748842,0.525298,0.925,2.85282,0.54417
controlled,105,2,any,state-markov,3,536,hmc_in,unsupervised,state,ignorable fit,locomotion,264,0.672612,0.519884,0.391541,0.984848,3.2658,0.54417
controlled,105,2,any,state-markov,3,536,hmc_in,unsupervised,state,ignorable fit,vigorous,182,1.51561,1.45479,0.994298,0.510989,3.25118,0.54417
controlled,105,2,any,state-markov,3,536,hmc_in,unsupervised,state,ignorable fit,transient,50,0.830627,0.612148,0.454564,0.94,2.94831,0.54417
controlled,105,2,any,state-markov,3,536,hmc_in,unsupervised,state-markov,ignorable fit,all,536,1.06072,0.857554,0.60934,0.813433,3.19275,0.543365
controlled,105,2,any,state-markov,3,536,hmc_in,unsupervised,state-markov,ignorable fit,rest,40,0.929196,0.728758,0.52701,0.925,2.78517,0.543365
controlled,105,2,any,state-markov,3,536,hmc_in,unsupervised,state-markov,ignorable fit,locomotion,264,0.672659,0.517412,0.39334,0.981061,3.2614,0.543365
controlled,105,2,any,state-markov,3,536,hmc_in,unsupervised,state-markov,ignorable fit,vigorous,182,1.51485,1.45161,0.991174,0.510989,3.24889,0.543365
controlled,105,2,any,state-markov,3,536,hmc_in,unsupervised,state-markov,ignorable fit,transient,50,0.792809,0.594167,0.425813,0.94,2.95197,0.543365
controlled,105,2,any,state-markov,4,470,hmc_in,oracle,ignorable,,all,470,0.819681,0.653218,0.471892,0.978723,3.4613,0.558458
controlled,105,2,any,state-markov,4,470,hmc_in,oracle,ignorable,,rest,25,1.13901,0.962371,0.660027,0.92,3.6421,0.558458
controlled,105,2,any,state-markov,4,470,hmc_in,oracle,ignorable,,locomotion,264,0.620926,0.463001,0.373671,0.988636,3.45267,0.558458
controlled,105,2,any,state-markov,4,470,hmc_in,oracle,ignorable,,vigorous,125,1.01957,0.928207,0.603033,1,3.34808,0.558458
controlled,105,2,any,state-markov,4,470,hmc_in,oracle,ignorable,,transient,56,0.960123,0.798128,0.558218,0.910714,3.67394,0.558458
controlled,105,2,any,state-markov,4,470,hmc_in,oracle,state,,all,470,0.872189,0.690898,0.491819,0.961702,3.39161,0.640357
controlled,105,2,any,state-markov,4,470,hmc_in,oracle,state,,rest,25,1.1402,0.963741,0.643556,0.92,3.59128,0.640357
controlled,105,2,any,state-markov,4,470,hmc_in,oracle,state,,locomotion,264,0.716107,0.513022,0.401882,0.969697,3.376,0.640357
controlled,105,2,any,state-markov,4,470,hmc_in,oracle,state,,vigorous,125,1.02534,0.930045,0.608277,0.992,3.33862,0.640357
controlled,105,2,any,state-markov,4,470,hmc_in,oracle,state,,transient,56,1.01978,0.873838,0.58812,0.875,3.49435,0.640357
controlled,105,2,any,state-markov,4,470,hmc_in,oracle,state-markov,,all,470,0.863929,0.686762,0.490725,0.965957,3.40148,0.542011
controlled,105,2,any,state-markov,4,470,hmc_in,oracle,state-markov,,rest,25,1.13883,0.959153,0.668222,0.92,3.60742,0.542011
controlled,105,2,any,state-markov,4,470,hmc_in,oracle,state-markov,,locomotion,264,0.703558,0.508049,0.402602,0.973485,3.38285,0.542011
controlled,105,2,any,state-markov,4,470,hmc_in,oracle,state-markov,,vigorous,125,1.02072,0.928665,0.597572,1,3.34487,0.542011
controlled,105,2,any,state-markov,4,470,hmc_in,oracle,state-markov,,transient,56,1.01295,0.867704,0.588421,0.875,3.52379,0.542011
controlled,105,2,any,state-markov,4,470,hmc_in,unsupervised,ignorable,start,all,470,0.885501,0.685796,0.502339,0.904255,3.22147,0.576151
controlled,105,2,any,state-markov,4,470,hmc_in,unsupervised,ignorable,start,rest,25,0.704857,0.569662,0.395747,1,2.60364,0.576151
controlled,105,2,any,state-markov,4,470,hmc_in,unsupervised,ignorable,start,locomotion,264,0.505133,0.40465,0.333775,0.996212,3.30591,0.576151
controlled,105,2,any,state-markov,4,470,hmc_in,unsupervised,ignorable,start,vigorous,125,1.44183,1.36428,0.920948,0.656,3.26062,0.576151
controlled,105,2,any,state-markov,4,470,hmc_in,unsupervised,ignorable,start,transient,56,0.718269,0.548575,0.410184,0.982143,3.01185,0.576151
controlled,105,2,any,state-markov,4,470,hmc_in,unsupervised,state,start,all,470,0.868117,0.668404,0.491029,0.891489,3.0001,0.604917
controlled,105,2,any,state-markov,4,470,hmc_in,unsupervised,state,start,rest,25,1.00551,0.802427,0.57101,0.96,2.95415,0.604917
controlled,105,2,any,state-markov,4,470,hmc_in,unsupervised,state,start,locomotion,264,0.579276,0.412808,0.339482,0.977273,3.00776,0.604917
controlled,105,2,any,state-markov,4,470,hmc_in,unsupervised,state,start,vigorous,125,1.2795,1.19427,0.808712,0.672,2.9712,0.604917
controlled,105,2,any,state-markov,4,470,hmc_in,unsupervised,state,start,transient,56,0.79845,0.639712,0.460646,0.946429,3.04898,0.604917
controlled,105,2,any,state-markov,4,470,hmc_in,unsupervised,state-markov,start,all,470,0.906668,0.705036,0.507117,0.9,3.21059,0.689833
controlled,105,2,any,state-markov,4,470,hmc_in,unsupervised,state-markov,start,rest,25,0.745843,0.596052,0.409222,1,2.60014,0.689833
controlled,105,2,any,state-markov,4,470,hmc_in,unsupervised,state-markov,start,locomotion,264,0.561755,0.435767,0.343182,0.992424,3.29281,0.689833
controlled,105,2,any,state-markov,4,470,hmc_in,unsupervised,state-markov,start,vigorous,125,1.43834,1.3578,0.913158,0.648,3.25088,0.689833
controlled,105,2,any,state-markov,4,470,hmc_in,unsupervised,state-markov,start,transient,56,0.738505,0.566035,0.417312,0.982143,3.00552,0.689833
controlled,105,2,any,state-markov,4,470,hmc_in,unsupervised,state,ignorable fit,all,470,0.917976,0.714511,0.515049,0.897872,3.22202,0.536422
controlled,105,2,any,state-markov,4,470,hmc_in,unsupervised,state,ignorable fit,rest,25,0.776293,0.608294,0.414977,1,2.57481,0.536422
controlled,105,2,any,state-markov,4,470,hmc_in,unsupervised,state,ignorable fit,locomotion,264,0.578274,0.446847,0.352764,0.992424,3.30019,0.536422
controlled,105,2,any,state-markov,4,470,hmc_in,unsupervised,state,ignorable fit,vigorous,125,1.44367,1.36319,0.917385,0.648,3.27454,0.536422
controlled,105,2,any,state-markov,4,470,hmc_in,unsupervised,state,ignorable fit,transient,56,0.758152,0.575831,0.426714,0.964286,3.02522,0.536422
controlled,105,2,any,state-markov,4,470,hmc_in,unsupervised,state-markov,ignorable fit,all,470,0.909051,0.707025,0.511952,0.902128,3.22153,0.619428
controlled,105,2,any,state-markov,4,470,hmc_in,unsupervised,state-markov,ignorable fit,rest,25,0.75739,0.600251,0.410796,1,2.57463,0.619428
controlled,105,2,any,state-markov,4,470,hmc_in,unsupervised,state-markov,ignorable fit,locomotion,264,0.559613,0.435924,0.348038,0.996212,3.30589,0.619428
controlled,105,2,any,state-markov,4,470,hmc_in,unsupervised,state-markov,ignorable fit,vigorous,125,1.44378,1.36361,0.918106,0.648,3.26375,0.619428
controlled,105,2,any,state-markov,4,470,hmc_in,unsupervised,state-markov,ignorable fit,transient,56,0.741814,0.56715,0.423252,0.982143,3.0184,0.619428
controlled,105,3,ge10,state,0,95,hmc_in,oracle,ignorable,,all,95,0.57835,0.434547,0.327856,0.968421,2.67877,0.585884
controlled,105,3,ge10,state,0,95,hmc_in,oracle,ignorable,,rest,4,1.16465,0.908449,0.666571,0.75,3.6083,0.585884
controlled,105,3,ge10,state,0,95,hmc_in,oracle,ignorable,,locomotion,84,0.539578,0.410848,0.312196,0.97619,2.61417,0.585884
controlled,105,3,ge10,state,0,95,hmc_in,oracle,ignorable,,vigorous,3,0.220484,0.191037,0.23322,1,2.73435,0.585884
controlled,105,3,ge10,state,0,95,hmc_in,oracle,ignorable,,transient,4,0.661205,0.640972,0.388996,1,3.06431,0.585884
controlled,105,3,ge10,state,0,95,hmc_in,oracle,state,,all,95,0.570472,0.432454,0.322792,0.978947,2.67625,0.668757
controlled,105,3,ge10,state,0,95,hmc_in,oracle,state,,rest,4,1.0086,0.808668,0.586774,1,3.74298,0.668757
controlled,105,3,ge10,state,0,95,hmc_in,oracle,state,,locomotion,84,0.545031,0.413232,0.310353,0.97619,2.6049,0.668757
controlled,105,3,ge10,state,0,95,hmc_in,oracle,state,,vigorous,3,0.220484,0.191037,0.209577,1,2.73435,0.668757
controlled,105,3,ge10,state,0,95,hmc_in,oracle,state,,transient,4,0.661204,0.640971,0.404946,1,3.06431,0.668757
controlled,105,3,ge10,state,0,95,hmc_in,oracle,state-markov,,all,95,0.570299,0.432408,0.329241,0.978947,2.67635,0.686621
controlled,105,3,ge10,state,0,95,hmc_in,oracle,state-markov,,rest,4,1.00533,0.806465,0.595182,1,3.74421,0.686621
controlled,105,3,ge10,state,0,95,hmc_in,oracle,state-markov,,locomotion,84,0.545114,0.413285,0.316279,0.97619,2.60496,0.686621
controlled,105,3,ge10,state,0,95,hmc_in,oracle,state-markov,,vigorous,3,0.220484,0.191037,0.222401,1,2.73435,0.686621
controlled,105,3,ge10,state,0,95,hmc_in,oracle,state-markov,,transient,4,0.661204,0.640971,0.415623,1,3.06431,0.686621
controlled,105,3,ge10,state,0,95,pmc_pair,oracle,ignorable,,all,95,0.430134,0.34161,0.240762,0.810526,1.14943,1.29454
controlled,105,3,ge10,state,0,95,pmc_pair,oracle,ignorable,,rest,4,0.548607,0.537147,0.31616,1,1.59142,1.29454
controlled,105,3,ge10,state,0,95,pmc_pair,oracle,ignorable,,locomotion,84,0.426003,0.337058,0.238505,0.797619,1.11706,1.29454
controlled,105,3,ge10,state,0,95,pmc_pair,oracle,ignorable,,vigorous,3,0.169771,0.140602,0.109783,1,0.60097,1.29454
controlled,105,3,ge10,state,0,95,pmc_pair,oracle,ignorable,,transient,4,0.510362,0.392413,0.310984,0.75,1.79864,1.29454
controlled,105,3,ge10,state,0,95,pmc_pair,oracle,state,,all,95,0.459188,0.363654,0.257243,0.8,1.1205,1.35303
controlled,105,3,ge10,state,0,95,pmc_pair,oracle,state,,rest,4,0.548622,0.537164,0.321987,1,1.59144,1.35303
controlled,105,3,ge10,state,0,95,pmc_pair,oracle,state,,locomotion,84,0.457415,0.357898,0.25606,0.785714,1.09491,1.35303
controlled,105,3,ge10,state,0,95,pmc_pair,oracle,state,,vigorous,3,0.16977,0.140602,0.10444,1,0.60097,1.35303
controlled,105,3,ge10,state,0,95,pmc_pair,oracle,state,,transient,4,0.539795,0.478304,0.331933,0.75,1.57672,1.35303
controlled,105,3,ge10,state,0,95,pmc_pair,oracle,state-markov,,all,95,0.459372,0.363733,0.257611,0.8,1.12033,1.43114
controlled,105,3,ge10,state,0,95,pmc_pair,oracle,state-markov,,rest,4,0.548623,0.537164,0.299535,1,1.59144,1.43114
controlled,105,3,ge10,state,0,95,pmc_pair,oracle,state-markov,,locomotion,84,0.45762,0.357984,0.256783,0.785714,1.09473,1.43114
controlled,105,3,ge10,state,0,95,pmc_pair,oracle,state-markov,,vigorous,3,0.16977,0.140602,0.110465,1,0.60097,1.43114
controlled,105,3,ge10,state,0,95,pmc_pair,oracle,state-markov,,transient,4,0.539847,0.478381,0.343432,0.75,1.5765,1.43114
controlled,105,3,ge10,state,0,95,hmc_in,unsupervised,ignorable,start,all,95,0.631069,0.510056,0.365251,0.947368,2.54397,0.681556
controlled,105,3,ge10,state,0,95,hmc_in,unsupervised,ignorable,start,rest,4,0.917219,0.829654,0.57097,0.75,2.07369,0.681556
controlled,105,3,ge10,state,0,95,hmc_in,unsupervised,ignorable,start,locomotion,84,0.604628,0.488129,0.352668,0.964286,2.57783,0.681556
controlled,105,3,ge10,state,0,95,hmc_in,unsupervised,ignorable,start,vigorous,3,0.697301,0.662565,0.416804,1,2.34606,0.681556
controlled,105,3,ge10,state,0,95,hmc_in,unsupervised,ignorable,start,transient,4,0.758506,0.536557,0.385121,0.75,2.45165,0.681556
controlled,105,3,ge10,state,0,95,hmc_in,unsupervised,state,start,all,95,0.648387,0.528581,0.368285,0.947368,2.46494,0.61342
controlled,105,3,ge10,state,0,95,hmc_in,unsupervised,state,start,rest,4,0.90038,0.815659,0.510293,0.75,2.11684,0.61342
controlled,105,3,ge10,state,0,95,hmc_in,unsupervised,state,start,locomotion,84,0.627184,0.510048,0.358467,0.964286,2.48397,0.61342
controlled,105,3,ge10,state,0,95,hmc_in,unsupervised,state,start,vigorous,3,0.706067,0.671783,0.41278,1,2.35792,0.61342
controlled,105,3,ge10,state,0,95,hmc_in,unsupervised,state,start,transient,4,0.734512,0.523304,0.399077,0.75,2.49363,0.61342
controlled,105,3,ge10,state,0,95,hmc_in,unsupervised,state-markov,start,all,95,0.648298,0.528407,0.37009,0.947368,2.46538,0.563001
controlled,105,3,ge10,state,0,95,hmc_in,unsupervised,state-markov,start,rest,4,0.90069,0.815981,0.55539,0.75,2.11603,0.563001
controlled,105,3,ge10,state,0,95,hmc_in,unsupervised,state-markov,start,locomotion,84,0.627037,0.509826,0.355599,0.964286,2.48456,0.563001
controlled,105,3,ge10,state,0,95,hmc_in,unsupervised,state-markov,start,vigorous,3,0.705997,0.671709,0.443389,1,2.35784,0.563001
controlled,105,3,ge10,state,0,95,hmc_in,unsupervised,state-markov,start,transient,4,0.734942,0.523563,0.434114,0.75,2.49257,0.563001
controlled,105,3,ge10,state,0,95,hmc_in,unsupervised,state,ignorable fit,all,95,0.64922,0.529559,0.370945,0.947368,2.46741,0.62615
controlled,105,3,ge10,state,0,95,hmc_in,unsupervised,state,ignorable fit,rest,4,0.89936,0.814767,0.516656,0.75,2.12288,0.62615
controlled,105,3,ge10,state,0,95,hmc_in,unsupervised,state,ignorable fit,locomotion,84,0.62816,0.511188,0.362027,0.964286,2.48603,0.62615
controlled,105,3,ge10,state,0,95,hmc_in,unsupervised,state,ignorable fit,vigorous,3,0.705472,0.671157,0.384859,1,2.35695,0.62615
controlled,105,3,ge10,state,0,95,hmc_in,unsupervised,state,ignorable fit,transient,4,0.736138,0.523933,0.402069,0.75,2.50386,0.62615
controlled,105,3,ge10,state,0,95,hmc_in,unsupervised,state-markov,ignorable fit,all,95,0.64913,0.529376,0.372085,0.947368,2.46792,0.622236
controlled,105,3,ge10,state,0,95,hmc_in,unsupervised,state-markov,ignorable fit,rest,4,0.899634,0.815065,0.569732,0.75,2.12217,0.622236
controlled,105,3,ge10,state,0,95,hmc_in,unsupervised,state-markov,ignorable fit,locomotion,84,0.628012,0.510957,0.35914,0.964286,2.48668,0.622236
controlled,105,3,ge10,state,0,95,hmc_in,unsupervised,state-markov,ignorable fit,vigorous,3,0.705431,0.671114,0.394845,1,2.3569,0.622236
controlled,105,3,ge10,state,0,95,hmc_in,unsupervised,state-markov,ignorable fit,transient,4,0.736598,0.524194,0.4292,0.75,2.50293,0.622236
controlled,105,3,ge10,state,1,116,hmc_in,oracle,ignorable,,all,116,0.597799,0.466825,0.340067,0.982759,2.70829,0.592177
controlled,105,3,ge10,state,1,116,hmc_in,oracle,ignorable,,rest,6,1.0132,0.946232,0.594236,1,3.63222,0.592177
controlled,105,3,ge10,state,1,116,hmc_in,oracle,ignorable,,locomotion,101,0.541888,0.42345,0.317009,0.990099,2.63463,0.592177
controlled,105,3,ge10,state,1,116,hmc_in,oracle,ignorable,,vigorous,7,0.835343,0.653864,0.461026,0.857143,2.85923,0.592177
controlled,105,3,ge10,state,1,116,hmc_in,oracle,ignorable,,transient,2,0.613302,0.564409,0.31864,1,3.12817,0.592177
controlled,105,3,ge10,state,1,116,hmc_in,oracle,state,,all,116,0.607996,0.472553,0.345537,0.982759,2.71012,0.590636
controlled,105,3,ge10,state,1,116,hmc_in,oracle,state,,rest,6,0.98655,0.858233,0.568573,1,3.7031,0.590636
controlled,105,3,ge10,state,1,116,hmc_in,oracle,state,,locomotion,101,0.559859,0.437068,0.324261,0.990099,2.62925,0.590636
controlled,105,3,ge10,state,1,116,hmc_in,oracle,state,,vigorous,7,0.836317,0.654351,0.469511,0.857143,2.85815,0.590636
controlled,105,3,ge10,state,1,116,hmc_in,oracle,state,,transient,2,0.49354,0.471213,0.316933,1,3.29678,0.590636
controlled,105,3,ge10,state,1,116,hmc_in,oracle,state-markov,,all,116,0.608428,0.47282,0.347647,0.982759,2.71032,0.591972
controlled,105,3,ge10,state,1,116,hmc_in,oracle,state-markov,,rest,6,0.986689,0.861126,0.609305,1,3.70318,0.591972
controlled,105,3,ge10,state,1,116,hmc_in,oracle,state-markov,,locomotion,101,0.56044,0.437252,0.325557,0.990099,2.62941,0.591972
controlled,105,3,ge10,state,1,116,hmc_in,oracle,state-markov,,vigorous,7,0.836273,0.65433,0.449528,0.857143,2.8582,0.591972
controlled,105,3,ge10,state,1,116,hmc_in,oracle,state-markov,,transient,2,0.490536,0.468811,0.321666,1,3.29983,0.591972
controlled,105,3,ge10,state,1,116,pmc_pair,oracle,ignorable,,all,116,0.426916,0.311083,0.229037,0.853448,1.08837,1.30317
controlled,105,3,ge10,state,1,116,pmc_pair,oracle,ignorable,,rest,6,0.207706,0.185363,0.131841,1,1.04009,1.30317
